p,g
98437370496172500330892054783734052559053405125914248592941003659733616283412841545981912651038078134182975059456902561490000717904428336952463510770132858091518819963349560594239855973656118090574924996180937892534561383049783997669396650944126519582237350177257250219477681155213722235485712601698980876787,2
150684648925945136083615619450112624095720909534757088364635814228295879869001442764244622217412314727964528933213595709663326832611455031568591088993934165227225687795361112219116698216779756081481212666192041299012651901659173838960800976119787284827700825286374794336802294282184680608599390440084893074167,2
107680458464194251479080617747318211127730613437621494994519228121892917152386900304774402783932943131930424814988877910115417038986451472938262778295788294299254825783973074533910826279950619857009856120317408912681942666194128082627221797790457799910548091501154564461212377308342133574061932787828109615463,2
104675768203624143603054040652401363277874682975925815070390018549667749184545621524931885756556805183673597350789642937500965516775479883835514489887246166186690262487147346661815795630596942422738816874248149433466468641667486105591190859624062343887174985602693471630865967824279926735385767281019855848623,2
138405290389883271599482452029198328219705202931195879681029141619977840373267555028697355711021933709949395046023273194060789043563648199678863637098049463145064866874276613030197920789716398869835991945926919362072693903334194652736514422907203797708444781496891427419087197165226344232052013465586498831643,2
164520460089052387307957571579015492300167273461588796544266023332395492122670527025262368369340108183539671221023999296231810719922865867808757281478135487279196400092656639006185019119636091542106963967774440551722255110345671030017693407740210531796987901642992562427308562324582377347707443606009713482747,2
164917367845602748762108695899173174402622925449753718826640789058149499067952156148348714717329870305985641335217354660200659040692030743116105873776468632411008564305423797136980357818407564331462541841858300754765216367583318817270356809588843799543555886823183221833975182770398042440411077976951698086443,2
176229329730112378916328636506420427076610669465335065283451505018634518146595994355783167409324110262450939681615415853064460432184600366556499370741075507632093214198615363852932164565608905997327252477455890606846865193620746351477412382040013957526799459405681831067883658613821085345359520495231248091903,2
97590323644981268310078690772416394199038041155097429624088291411749138328810390620796730862108998896383960837198059653444434060554220434479013951238056974498978080825755063398543617380623975174970422929514735589389572094010535269330124900822548521294102956248338268934424757279884802097443949768575360299483,2
150996082584921962848356656874011524792649304127335446528928041235524645843291174342606093346679581679293149080048366664953872167394853468182920702362032726564098083516861265526148841705962424022409841352887249547966902044912381401903193987393948824186822124323735740553744749057689496325329082691717225523767,2
94953048844444078127837522186043526256797714998218410317372044639610634525636084205979748777191809719777062465514760586860190988833877747206027567659289446454303500699689684566334579017793447256721629817308770961283476384413546286782473779975123046009843073857877599444798877595074325613759072956852945492467,2
150721242122040926719233059365914994526683689518113242691118350561476746227728467103530888979700846540607407384650174438765141118794915514976852842968156942676810759949569684521272970953646562629866987910091606172402712718230485935648813546541490065251500582868979819471714094090322804517816197685988432310543,2
95808391447145739971721511622254953613588587231240466481126237273332006053906002745694398814135826995066433307454164874294272409163927718254664410438840189453572100909691188366303762970843626652384721352344756354092725575716343190521402730812885834381128753243829045860213264281494666045488791625794376254407,2
